id,product,component,reporter,bug_status,resolution,priority,bug_severity,version,short_desc,opendate,dup_list,root_id,disc_id
225,Tomcat 3,Unknown,anonymous-bug,RESO,INVA,P1,nor,3.2.1,"Unable to set CLASSPATH using System.setProperty(""java.class.path""); BugRat Report#351",11/7/2000,,,
226,Tomcat 3,Jasper,yewbeng,RESO,INVA,P1,nor,3.2.1,JSP forward In Jakarta BugRat Report#357,11/8/2000,,,
227,Tomcat 3,Unknown,anonymous-bug,RESO,WORK,P1,nor,Unkno,reload .class BugRat Report#358,11/8/2000,,,
228,Tomcat 3,Servlet,anonymous-bug,RESO,INVA,P1,nor,3.2.1,error log BugRat Report#359,11/8/2000,,,
229,ORO,Main,jhunder1,CLOS,FIXE,P1,nor,Unkno,"fix ""build-oro.xml"" BugRat Report#364",11/9/2000,,,
230,Tomcat 3,Connecto,vschmidt,RESO,FIXE,P1,nor,3.2.1,"When posting large dataamounts (>8188 Byte) via AJP13, data isn't chunked and lead to packet errors BugRat Report#367",11/10/2000,,,
231,Tomcat 3,Servlet,reibenstein,CLOS,LATE,P1,nor,3.2.1,java.lang.IllegalArgumentException: Cookie name Path is a reserved token BugRat Report#368,11/10/2000,,,
232,Tomcat 3,Unknown,mnorman,CLOS,LATE,P1,nor,3.2.1,tomcat.sh needs to handle start_msg and stop_msg args for System V style init scripts BugRat Report#369,11/10/2000,,,
233,Tomcat 4,Catalina,mayank.shah,CLOS,FIXE,P1,nor,Night,When using XML with IE retreiving XSL using GET appends the POST params BugRat Report#370,11/10/2000,,,
234,Tomcat 4,Servlet,anonymous-bug,RESO,FIXE,P1,nor,4.0.1,Can't set multiple cookies in servlet response headers through Ajp13 BugRat Report#371,11/10/2000,,,
235,Tomcat 3,Connecto,anonymous-bug,CLOS,FIXE,P1,nor,3.2.x,"Apache, mod_jk + APJ13 problems with RequestDispatcher.forward() BugRat Report#373",11/12/2000,,,
236,Tomcat 3,Servlet,emarceta,RESO,INVA,P1,nor,3.2.1,Inconsistent application class loading behaviour BugRat Report#377,11/13/2000,,,
237,Tomcat 3,Servlet,anonymous-bug,RESO,WORK,P1,nor,3.2.1,SSL stopped working for index.jsp welcome page BugRat Report#379,11/13/2000,,,
238,Tomcat 3,Connecto,schoger,RESO,FIXE,P1,nor,3.2.1,Tomcat stops after socket exception BugRat Report#382,11/14/2000,,,
239,Tomcat 3,Connecto,sharad.kumar,CLOS,LATE,P1,nor,3.2.1,Communication Breakdown between Apache and Tomcat BugRat Report#386,11/15/2000,,,
240,Tomcat 3,Connecto,badams,RESO,FIXE,P1,nor,3.2.1,(more readable report) AJP13 - buffer overread for POST data with apache and mod_jk BugRat Report#390,11/15/2000,,,
241,Tomcat 3,Connecto,bschneid,RESO,INVA,P1,nor,3.2.1,socket.close() doesn't always close underlying connection in HttpConnectionHandler BugRat Report#391,11/15/2000,,,
242,Tomcat 3,Unknown,kannanrk,RESO,INVA,P1,nor,3.2.1,EJB deployment BugRat Report#392,11/15/2000,,,
243,Tomcat 3,Unknown,jason,RESO,FIXE,P1,nor,Unkno,NullPointerExceptions caused by javax.servlet.ServletRequestWrapper.getInputStream() BugRat Report#394,11/15/2000,,,
244,Tomcat 3,Jasper,anonymous-bug,RESO,WONT,P1,nor,3.1 F,Asynchronous flushing of outputbuffers when using programmatic include in taglibs BugRat Report#396,11/16/2000,,,
245,Tomcat 3,Connecto,venkat.rao,RESO,INVA,P1,nor,3.2.1,I am unable to integrate Apache with Tomcat on sun os 5.7 BugRat Report#397,11/16/2000,,,
246,Tomcat 3,Servlet,anonymous-bug,RESO,WONT,P1,nor,3.1.1,MIME-TYPE handling BugRat Report#398,11/16/2000,,,
247,Tomcat 3,Unknown,iahmed,RESO,FIXE,P1,nor,3.2.1,Unable to restart Tomcat after shutdown. BugRat Report#399,11/16/2000,,,
248,Tomcat 3,Servlet,anonymous-bug,RESO,INVA,P1,nor,3.2.1,addCookie will not work if it is followed by sendRedirect BugRat Report#400,11/16/2000,[258],248,248
249,Ant,Core tas,jhkeller,RESO,WONT,P1,nor,1.2,Copy command is not case retentive BugRat Report#401,11/16/2000,,,
250,Tomcat 3,Jasper,mathewjimmy,RESO,FIXE,P1,nor,3.2.1,JSP include causes IllegalStateException: Cannot forward as OutputStream or Writer has already been obtained BugRat Report#402,11/17/2000,,,
251,Tomcat 3,Unknown,wyn_easton,RESO,WONT,P1,enh,Unkno,Add getContextPath() method to ServletContext BugRat Report#405,11/17/2000,,,
252,Tomcat 3,Connecto,anonymous-bug,RESO,FIXE,P1,nor,3.2.1,Error at isapi_redirect.dll startup if ajp13 worker defined BugRat Report#408,11/17/2000,,,
253,Tomcat 3,Connecto,anonymous-bug,RESO,FIXE,P1,nor,3.2.1,POST parameters not present in JSP pages served by isapi_redirect.dll BugRat Report#409,11/17/2000,,,
254,Tomcat 3,Connecto,antmil,RESO,WONT,P1,nor,3.1 F,tomcat-apache.conf is generated with some '\'s instead of '/'s. BugRat Report#415,11/20/2000,,,
255,Tomcat 3,Servlet,milton,RESO,FIXE,P1,nor,3.2.1,isapi_redirect.dll and response.sendRedirect() problem. BugRat Report#416,11/20/2000,,,
256,Tomcat 3,Servlet,anonymous-bug,RESO,FIXE,P1,nor,3.2.1,response.encodeURL does not work on port 80 BugRat Report#417,11/20/2000,,,
257,Tomcat 3,Connecto,java,RESO,WONT,P1,nor,3.1 F,Alias's in tomcat-apache.conf generated without quote delimiters BugRat Report#425,11/23/2000,,,
258,Tomcat 3,Unknown,kevin.guan,RESO,DUPL,P1,nor,Unkno,response.SendRedirect() resets/destroys Cookies that were set by response.addCookie() BugRat Report#440,11/27/2000,,248,248
259,Tomcat 3,Jasper,anonymous-bug,RESO,INVA,P1,nor,Unkno,"failure with <jsp:setProperty name=""ivb"" property=""*""/> BugRat Report#441",11/27/2000,,,
261,Ant,Core,anonymous-bug,CLOS,WONT,P1,enh,1.2,Adding suport for failure and done targets BugRat Report#452,11/28/2000,,,
262,Tomcat 3,Jasper,mpedro,RESO,FIXE,P1,nor,3.2.1,Method overloading problem using beans BugRat Report#466,11/28/2000,,,
263,Tomcat 3,Jasper,markk,RESO,FIXE,P1,nor,3.2.x,type field in jsp:plugin not correctly expanded BugRat Report#467,11/28/2000,,,
264,Tomcat 3,Connecto,bjv,RESO,FIXE,P1,nor,3.2 F,"mod_jk gets in an infinite loop when client does not send ""content-length"" # of bytes to server BugRat Report#468",11/28/2000,"[265, 268, 462]",264,264
265,Tomcat 3,Unknown,bjv,RESO,DUPL,P1,nor,3.2 F,mod_jk gets in an infinite loop when client does not send content-length # of bytes to server BugRat Report#469,11/28/2000,,264,264
266,Tomcat 3,Connecto,tomcat-bugs,RESO,DUPL,P1,nor,3.2 F,Session encodeURL not working in 3.2beta8 with SSL and mod_jk BugRat Report#477,11/29/2000,,578,266
267,Tomcat 3,Servlet,Eric.Combes,RESO,WONT,P1,nor,3.1.1,session.invalidate() method and response.sendRedirect BugRat Report#482,11/29/2000,,,
268,Tomcat 3,Unknown,bjv,RESO,DUPL,P1,nor,3.2 F,mod_jk gets in an infinite loop when client does not send content-length number of bytes to server BugRat Report#486,11/29/2000,,264,264
269,Tomcat 3,Connecto,mex02,RESO,DUPL,P1,nor,3.2.x,encodeURL() not working in SSL Scheme (Bug in HttpServletResponseFacade.toAbsolut(String url)) BugRat Report#487,11/30/2000,[266],578,266
270,Tomcat 3,Servlet,kief,RESO,FIXE,P1,enh,3.2.1,An invalid symlinked .jar file in WEB-INF/lib gives ambiguous error BugRat Report#489,11/30/2000,,,
271,Tomcat 3,Webapps,hans,RESO,FIXE,P1,nor,3.2.1,JSP Examples fail to show source. BugRat Report#494,11/30/2000,,,
272,Ant,Other,dev,CLOS,INVA,P1,nor,unspe,BugRat Report#512,12/1/2000,,,
273,Ant,Core tas,johan.adelow,RESO,FIXE,P1,enh,1.2,Request for added functionallity for SqlExec task BugRat Report#514,12/4/2000,,,
274,Tomcat 3,Servlet,stebbi,RESO,FIXE,P1,nor,3.2.1,request.getUserPrincipal() doesn't work when user is authenticated with a X509 client certificate. BugRat Report#516,12/4/2000,,,
275,Tomcat 3,Connecto,dev,RESO,FIXE,P1,nor,3.2 F,"If nothing is mounted to ""/"" and a request is made that doesn't get mapped to any of the mounted contextes, then Tomcat doesn't give any reply and eats up all the CPU time it can BugRat Report#517",12/4/2000,,,
276,Tomcat 3,Connecto,dave_smith,CLOS,LATE,P1,nor,3.2.1,JNI problem: bufferedreader.read fails in Tomcat/IIS/JNI set-up BugRat Report#518,12/4/2000,,,
277,Ant,Build Pr,anonymous-bug,CLOS,WORK,P1,nor,1.2,Ant binary distribution doesn't function when installed according to docs BugRat Report#520,12/4/2000,,,
278,Watchdog,Servlet,srv,UNCO,---,P1,nor,unspe,Bug in GetParameterValuesTestServlet.java file BugRat Report#521,12/4/2000,,,
279,Watchdog,Servlet,srv,UNCO,---,P1,nor,unspe,Logical Error in GetParameterValuesTestServlet BugRat Report#522,12/4/2000,,,
280,Tomcat 3,Unknown,anonymous-bug,RESO,WORK,P1,nor,3.2 F,J2EE.JAR from j2sdkee1.2.1 not compatible with Tomcat-3.2 BugRat Report#524,12/5/2000,,,
281,Tomcat 3,Config,seanblaes,CLOS,LATE,P5,enh,3.3.x,Reloadable WAR Archives BugRat Report#525,12/5/2000,,,
282,Tomcat 3,Servlet,jucius,RESO,WORK,P1,nor,3.2.1,HttpServletRequest.getPathTranslated returns null BugRat Report#526,12/5/2000,,,
283,Tomcat 3,Config,ashutoshaman,RESO,WORK,P1,nor,3.2.1,Trouble starting Tomcat BugRat Report#527,12/5/2000,,,
284,Tomcat 3,Jasper,katkere,RESO,FIXE,P5,enh,3.2.1,<jsp:include> error message is not descriptive BugRat Report#529,12/5/2000,,,
285,Tomcat 3,Jasper,girgen,RESO,FIXE,P1,nor,3.2.1,[PATCH] bad default character encoding in jsp pages BugRat Report#530,12/5/2000,,,
286,Tomcat 3,Connecto,jceklosk,RESO,FIXE,P1,nor,3.2.1,Tomcat mod_jk.so refuses to load with Apache 1.3.14 undefined symbol BugRat Report#532,12/5/2000,,,
287,Tomcat 3,Servlet,B_Adept,RESO,WORK,P1,nor,3.2.1,classpath does not include /lib after loading a war file BugRat Report#534,12/5/2000,,,
288,Tomcat 3,Servlet,B_Adept,RESO,FIXE,P1,nor,3.2.1,mime-types are not properly handled. BugRat Report#535,12/5/2000,,,
289,Tomcat 3,Connecto,Hans.Schuell,RESO,FIXE,P1,nor,3.2.x,Ajp13ConnectorRequest.doRead fails on HTTP POST BugRat Report#536,12/6/2000,,,
290,Ant,Core,zack,CLOS,WORK,P1,enh,1.2,It would be a nice feature to be able to include build files. BugRat Report#537,12/6/2000,,,
291,Tomcat 3,Servlet,Catherine.Jung,RESO,FIXE,P1,nor,3.2.x,Using an html file as the <location> in an <error-page> in web.xml causes a StackOverflowError. BugRat Report#538,12/6/2000,"[315, 338]",291,291
292,Tomcat 3,Connecto,rp,RESO,FIXE,P1,nor,3.2.x,Problem with multiple addCookie calls using ajp13 BugRat Report#539,12/6/2000,,,
293,Tomcat 3,Servlet,dquaroni,RESO,WORK,P1,nor,3.2.1,Null Pointer Exception in ContextManager on first request BugRat Report#541,12/6/2000,,,
294,Tomcat 3,Connecto,dzehme,RESO,DUPL,P1,nor,3.2 F,mod_jk ajp13 POST multipart/form-data failure BugRat Report#542,12/6/2000,,526,294
295,Tomcat 3,Servlet,tomcat-bugs,CLOS,LATE,P1,nor,3.2.1,Config files with Multiple User IDs BugRat Report#546,12/6/2000,,,
296,Tomcat 3,Servlet,anonymous-bug,CLOS,LATE,P1,nor,3.2.1,"After recompiling a servlet, i receive this error message: BugRat Report#548",12/7/2000,"[330, 393, 679, 2382, 3236]",296,296
297,Tomcat 3,Servlet,s.stormacq,RESO,INVA,P1,nor,3.2.1,ClassNotFound Exception are never reported in log files BugRat Report#549,12/7/2000,,,
298,Tomcat 3,Connecto,smcphers,RESO,FIXE,P1,nor,3.2.x,Ajp 13 is mangling multi-part requests BugRat Report#550,12/7/2000,,,
299,Tomcat 3,Servlet,dev,RESO,WORK,P1,nor,3.2.1,"upgraded b7-->b8, Tomcat hags. Conditions hard to identify BugRat Report#552",12/7/2000,,,
300,Tomcat 3,Jasper,gpickering,RESO,WONT,P1,nor,3.2.1,include files fail to compile if pathname is too long BugRat Report#553,12/7/2000,[1755],300,300
301,Tomcat 3,Jasper,craiga,RESO,FIXE,P1,nor,3.2.1,<jsp:plugin> generates bad code. BugRat Report#554,12/7/2000,[342],301,301
302,Tomcat 3,Connecto,jimmyfan,RESO,INVA,P1,nor,3.2.1,Chinese coded url problem BugRat Report#555,12/7/2000,,,
303,Tomcat 3,Unknown,anonymous-bug,RESO,WORK,P1,nor,3.2.1,Out of memory error BugRat Report#556,12/8/2000,,,
304,Tomcat 3,Connecto,anonymous-bug,CLOS,LATE,P1,nor,3.2.1,Slow performance in redirection for netscape BugRat Report#557,12/8/2000,,,
305,Tomcat 3,Unknown,anonymous-bug,RESO,FIXE,P1,nor,3.2 F,getUserPrincipal returns wrong user BugRat Report#558,12/8/2000,,,
306,Regexp,Other,java,CLOS,DUPL,P1,nor,unspe,Why is the RE class not Serializable? BugRat Report#559,12/9/2000,,19329,306
307,Tomcat 3,Auth,a.schweitz,RESO,FIXE,P1,nor,3.2.1,Authentication failes using the JDBCRealm with Sybase ASE 11.9.2 for Linux BugRat Report#560,12/9/2000,[407],307,307
308,Tomcat 3,Unknown,anonymous-bug,RESO,WORK,P1,nor,Unkno,getter methods not allowed in custom taglib classes BugRat Report#562,12/9/2000,,,
309,Tomcat 3,Unknown,nasirnoor,RESO,FIXE,P1,nor,3.2.1,startup .bat files use old paths BugRat Report#564,12/10/2000,,,
310,Tomcat 4,Catalina,anonymous-bug,RESO,WORK,P1,nor,4.0 B,Labels in jspc.bat and jasper.bat should not have more than 8 chars BugRat Report#566,12/11/2000,,,
311,Tomcat 3,Auth,a.schweitz,RESO,INVA,P1,nor,3.2.1,Form based authentication gives 404 - File not found error. BugRat Report#568,12/12/2000,,,
312,Tomcat 3,Jasper,anonymous-bug,RESO,WORK,P1,nor,3.2.1,Tag libraries not found BugRat Report#569,12/12/2000,,,
313,Tomcat 3,Connecto,heinz.richter,RESO,FIXE,P1,nor,3.2 F,http/ https detection failes when exporting     JkEnvVar xxx yyy BugRat Report#571,12/12/2000,,,
314,Ant,Wrapper,sknippenberg,RESO,FIXE,P1,nor,1.2,Return value in bin/runant.pl script BugRat Report#572,12/12/2000,,,
315,Tomcat 3,Servlet,kief,RESO,DUPL,P1,nor,3.2.1,setting <error-page><location> to an html file causes a stack overflow BugRat Report#573,12/12/2000,,291,291
316,Tomcat 3,Servlet,bartlejd,RESO,DUPL,P1,nor,3.2.1,AdaptiveClassLoader leaks file descriptors BugRat Report#575,12/12/2000,,134,134
317,Tomcat 3,Unknown,mattix,RESO,WORK,P1,nor,3.2.1,Tomcat 3.2 reports 404 when submitting a jsp into itself BugRat Report#577,12/12/2000,,,
318,Tomcat 3,Servlet,jonbass,RESO,FIXE,P1,nor,3.2.1,RequestDispatcher includes automatically commit response BugRat Report#578,12/12/2000,,,
319,Tomcat 3,Config,kkycia,RESO,FIXE,P1,nor,3.2.1,Tomcat does not launch with given Unix script files BugRat Report#581,12/12/2000,,,
320,Tomcat 3,Connecto,anonymous-bug,RESO,FIXE,P1,nor,3.2.x,cannot send more than 8K to the servlet BugRat Report#583,12/12/2000,,,
321,Tomcat 3,Config,shinya_ohira,RESO,WORK,P1,nor,3.2.1,tomcat.sh doesn't accept -security option BugRat Report#584,12/13/2000,,,
322,Tomcat 3,Jasper,vincent_harcq,CLOS,INVA,P1,nor,3.2.1,jsp:getProperty does not work on lUzzz field (lowercase-UPPERCASE) eg pNBR BugRat Report#585,12/13/2000,,,
323,Tomcat 3,Servlet,schnatmann,RESO,FIXE,P1,enh,3.1.1,servlet reloading and web admin tool BugRat Report#586,12/13/2000,,,
324,ORO,Main,chris.gruwier,CLOS,INVA,P1,nor,Unkno,Pattern Matching with or's isn't correct BugRat Report#589,12/13/2000,,,
325,Tomcat 4,Unknown,anonymous-bug,RESO,INVA,P1,nor,Unkno,java.lang.NullPointerException with jakarta-tomcat-4.0-m4 BugRat Report#590,12/13/2000,,,
326,Tomcat 3,Servlet,neil,CLOS,LATE,P1,nor,3.2.1,AdaptiveServletLoader.getClassPath appends to String BugRat Report#592,12/14/2000,,,
327,Tomcat 4,Jasper,venugops,RESO,INVA,P1,nor,4.0 B,java.lang.IllegalStateException: Buffer size cannot be changed after data has been written BugRat Report#593,12/14/2000,,,
329,Ant,Core tas,anonymous-bug,RESO,WORK,P1,nor,1.2,Jar file has redundant subdirectories BugRat Report#595,12/15/2000,,,
330,Tomcat 3,Servlet,anonymous-bug,RESO,DUPL,P1,nor,3.2.1,"Internal Servlet Error: Can't happen - classname is null, who added this ? BugRat Report#596",12/15/2000,,296,296
331,Taglibs,Unknown,luca.orlandi,CLOS,WONT,P1,nor,unspe,Support for parametric XSL in xsl-taglib BugRat Report#597,12/15/2000,,,
332,Tomcat 3,Connecto,conor,CLOS,FIXE,P1,nor,3.2 F,mod_jk JkLogLevel (also tomcat.sh) BugRat Report#598,12/15/2000,,,
333,Tomcat 3,Jasper,anonymous-bug,RESO,FIXE,P1,nor,3.2.1,accessing JSP page with long URL causes compile error BugRat Report#599,12/15/2000,,,
334,Tomcat 3,Connecto,boazs,RESO,FIXE,P1,nor,3.2.x,mod_jk fails to route according to JSESSIONID cookie BugRat Report#603,12/17/2000,,,
335,Tomcat 4,Catalina,mayank.shah,RESO,WORK,P1,nor,4.0 M,Servlet works on M4 but on M5 the following exception is thrown.  javax.servlet.ServletException: Class mydomain.servlets.util.RequestManagerServlet is not a Servlet BugRat Report#604,12/17/2000,,,
336,Tomcat 3,Auth,dlhong,RESO,FIXE,P1,nor,3.2.1,use with JDBC Realm is not stable BugRat Report#605,12/17/2000,,,
337,Tomcat 3,Auth,anonymous-bug,RESO,FIXE,P1,nor,3.1 F,Tomcat JDBCRealm authentication BugRat Report#606,12/18/2000,,,
338,Tomcat 3,Servlet,tamrhein,RESO,DUPL,P1,nor,3.2.1,error-page does not function properly BugRat Report#609,12/18/2000,,291,291
339,Tomcat 3,Servlet,jkovac,CLOS,LATE,P1,nor,3.2.1,Not handled 'IllegalArgumentException' in org.apache.tomcat.util.RequestUtil BugRat Report#610,12/18/2000,,,
340,Tomcat 3,Servlet,anonymous-bug,RESO,WORK,P1,nor,3.2.1,servlet-mapping BugRat Report#614,12/18/2000,,,
341,Tomcat 3,Servlet,gdegrimani,RESO,WORK,P1,nor,3.2.1,Tomcat 3.2 reports 404 when submitting a jsp BugRat Report#615,12/18/2000,,,
342,Tomcat 3,Jasper,jeffrey_metcalf,RESO,DUPL,P1,nor,3.1.1,<jsp:param> tag produces <EMBED> applet parameter value without double quotes BugRat Report#616,12/18/2000,,301,301
343,Tomcat 3,Jasper,anonymous-bug,RESO,FIXE,P1,nor,3.2.1,"Bad charset, and cookies headers? BugRat Report#617",12/19/2000,,,
344,Tomcat 3,Connecto,martin,RESO,FIXE,P1,nor,3.2 F,TcpEndpoint stops running after encountering SocketException on accept() BugRat Report#618,12/19/2000,,,
345,Tomcat 3,Connecto,mark.brouwer,CLOS,REMI,P1,nor,3.2.1,Date header is missing in response (Tomcat standalone) BugRat Report#621,12/19/2000,[1822],345,345
346,Tomcat 3,Connecto,anonymous-bug,RESO,INVA,P1,nor,3.2.x,Ajp13ConnectionHandler does not stop tomcat BugRat Report#622,12/19/2000,,,
347,Tomcat 3,Unknown,jose.euclides,RESO,WORK,P1,nor,Unkno,Error 500 is returned BugRat Report#623,12/19/2000,,,
348,Tomcat 3,Servlet,anonymous-bug,RESO,FIXE,P1,nor,3.2.1,security-role-ref not observed in isUserInRole() BugRat Report#626,12/19/2000,,,
349,Taglibs,Unknown,fred.van.der.windt,CLOS,WONT,P1,nor,unspe,Suport for relative URLS in XSL taglib BugRat Report#627,12/19/2000,,,
350,Tomcat 3,Servlet,jasonz,RESO,DUPL,P1,nor,3.2.1,Tomcat3.2 doesn't support user defined MIME type in \conf\web.xml BugRat Report#629,12/20/2000,,147,147
351,Tomcat 3,Servlet,klaus.friedel,RESO,FIXE,P1,nor,3.2.1,Tomcat loops (using 100% CPU) if resource requested is out of context BugRat Report#631,12/20/2000,,,
352,Taglibs,Unknown,luca.orlandi,CLOS,WONT,P1,nor,unspe,xsl.apply & xsl.import Absolute (external) URLs BugRat Report#632,12/20/2000,,,
353,Ant,Core,anders.janmyr,RESO,FIXE,P1,nor,1.2,ClassLoader fails to load org.w3c.dom.Document when using junit BugRat Report#633,12/20/2000,,,
354,Tomcat 3,Connecto,anonymous-bug,RESO,DUPL,P1,nor,3.2.x,Compilation of mod_jk failed BugRat Report#635,12/20/2000,,1343,354
355,Tomcat 3,Webapps,sunnyxiaoliu,RESO,INVA,P1,nor,3.2.1,request.getCookies() doesn't work BugRat Report#636,12/20/2000,,,
356,Tomcat 3,Connecto,anonymous-bug,RESO,FIXE,P1,nor,3.2 F,sendRedirect() embedded in JSP not working with mod_jk Apache connector BugRat Report#637,12/20/2000,"[357, 762, 4676]",356,356
357,Tomcat 3,Connecto,anonymous-bug,RESO,DUPL,P1,nor,3.2 F,using apache v1.3.14 with mod_jk and mod_jserv using the AJPV13 and AJPV12 connection handler. BugRat Report#638,12/20/2000,,356,356
359,Ant,Build Pr,marvin.greenberg,RESO,FIXE,P1,nor,unspe,New Feature: basedir not found reports value of basedir BugRat Report#643,12/20/2000,,,
360,Tomcat 3,Jasper,alan,RESO,LATE,P1,nor,3.2.1,expression limits in <jsp:include> BugRat Report#645,12/20/2000,,,
361,Tomcat 3,Servlet,anonymous-bug,RESO,INVA,P1,nor,3.2.1,Ctx(  ): IOException in: R(  + /index.html + null) socket write error (code=10053) BugRat Report#646,12/21/2000,,,
362,Tomcat 3,Jasper,mattix,CLOS,LATE,P1,nor,3.2.1,"When a connectino is reset, tomcat should retry sending the response object instead of re-executing the entire jsp. BugRat Report#648",12/21/2000,,,
363,Tomcat 3,Servlet,okitsu-t,CLOS,WORK,P1,nor,3.2.1,Security bug BugRat Report#649,12/21/2000,,,
364,Tomcat 3,Servlet,rick.rupp,RESO,FIXE,P1,nor,3.2.1,"RequestUtil.getCharsetFromContentType(String) does not strip "" characters from returned string BugRat Report#650",12/21/2000,,,
365,Tomcat 3,Jasper,anonymous-bug,RESO,INVA,P1,nor,3.2.1,"""taglib-location"" in web.xml interpreted incorrectly BugRat Report#651",12/22/2000,,,
366,Tomcat 3,Jasper,rickard,RESO,LATE,P1,nor,3.2.1,BodyTag doInitBody and doAfterBody called on tags without body BugRat Report#652,12/22/2000,,,
367,Tomcat 3,Unknown,mpedro,RESO,FIXE,P1,nor,3.2.1,Incorrect HTTP header returns source file (jsp) BugRat Report#653,12/22/2000,"[662, 1008]",367,367
368,Ant,Core tas,tkhiet,RESO,FIXE,P1,enh,1.2,Case sensivity BugRat Report#656,12/22/2000,[1979],368,368
369,Tomcat 3,Servlet,mhead1,RESO,FIXE,P1,nor,3.2.1,Tomcat's webserver doesn't create URLs properly for oddly named files. BugRat Report#657,12/22/2000,[418],369,369
370,Ant,Core tas,cholmes,RESO,WORK,P1,nor,1.2,exec and execon tasks ignore dir BugRat Report#658,12/22/2000,,,
371,Tomcat 3,Servlet,dsklar,RESO,FIXE,P1,nor,3.2.1,Webdav status code 207 not present in core/LocalStrings.properties BugRat Report#660,12/22/2000,,,
372,Tomcat 5,Jasper,tony_robertson,RESO,FIXE,P1,nor,Unkno,"examples/ShowSource always reports ""Invalid JSP file"" due to logic error in ShowSource.java BugRat Report#661",12/22/2000,,,
